make_model,body_type,power,gearbox,doors,fuel_type,mileage,age,engine_size_cat,type,price
Seat Tarraco,Off-Road/Pick-up,140.0,Automatic,5.0,Diesel,59751.0,3.0,Medium,Used,33980
Seat Ateca,Off-Road/Pick-up,110.0,Automatic,5.0,Diesel,49563.0,2.0,Medium,Used,28880
Seat Ateca,Off-Road/Pick-up,110.0,Manual,5.0,Diesel,102627.0,4.0,Medium,Used,19990
Seat Ateca,Off-Road/Pick-up,110.0,Automatic,5.0,Benzin,20200.0,4.0,Low,Used,23470
Seat Arona,Off-Road/Pick-up,85.0,Automatic,5.0,Benzin,6600.0,2.0,Low,Used,20970
Seat Arona,Off-Road/Pick-up,81.0,Manual,5.0,Benzin,4200.0,0.0,Low,Employee's car,19990
Seat Ateca,Off-Road/Pick-up,110.0,Automatic,5.0,Benzin,6500.0,0.0,Low,Demonstration,42990
Seat Ateca,Off-Road/Pick-up,85.0,Manual,5.0,Diesel,88526.0,5.0,Low,Used,18900
Seat Tarraco,Off-Road/Pick-up,110.0,Manual,5.0,Diesel,12355.0,1.0,Medium,Used,28390
Seat Ateca,Off-Road/Pick-up,110.0,Manual,5.0,Diesel,83509.0,2.0,Medium,Used,22680
Seat Tarraco,Off-Road/Pick-up,140.0,Automatic,5.0,Diesel,44100.0,3.0,Medium,Used,33900
Seat Arona,Off-Road/Pick-up,85.0,Manual,5.0,Benzin,24593.0,3.0,Low,Used,16500
Seat Ateca,Off-Road/Pick-up,221.0,Automatic,5.0,Benzin,8830.0,2.0,Medium,Used,38990
Seat Ateca,Off-Road/Pick-up,110.0,Automatic,5.0,Diesel,36200.0,2.0,Medium,Used,26990
Seat Ateca,Off-Road/Pick-up,110.0,Manual,5.0,Benzin,75250.0,5.0,Low,Used,19990
Seat Arona,Off-Road/Pick-up,85.0,Manual,5.0,Benzin,43714.0,2.0,Low,Used,19900
Seat Ateca,Off-Road/Pick-up,110.0,Automatic,5.0,Benzin,25595.0,1.0,Low,Demonstration,27970
Seat Arona,Off-Road/Pick-up,70.0,Manual,5.0,Benzin,12700.0,2.0,Low,Used,14990
Seat Arona,Off-Road/Pick-up,70.0,Manual,5.0,Diesel,130000.0,4.0,Low,Used,14990
Seat Arona,Off-Road/Pick-up,110.0,Manual,5.0,Benzin,28293.0,3.0,Low,Used,21580
Seat Arona,Off-Road/Pick-up,70.0,Automatic,5.0,Diesel,114649.0,3.0,Low,Used,13890
Seat Ateca,Off-Road/Pick-up,110.0,Automatic,5.0,Diesel,32500.0,2.0,Medium,Demonstration,33490
Seat Arona,Off-Road/Pick-up,81.0,Manual,5.0,Benzin,1.0,1.0,Low,Used,23595
Seat Tarraco,Off-Road/Pick-up,110.0,Automatic,5.0,Diesel,42602.0,3.0,Medium,Used,29995
Seat Arona,Off-Road/Pick-up,110.0,Automatic,5.0,Benzin,9990.0,0.0,Low,Demonstration,29950
Seat Tarraco,Off-Road/Pick-up,110.0,Manual,5.0,Diesel,56000.0,3.0,Medium,Used,28490
Seat Ateca,Off-Road/Pick-up,85.0,Manual,5.0,Benzin,46849.0,4.0,Low,Used,17330
Seat Ateca,Off-Road/Pick-up,110.0,Automatic,5.0,Benzin,15000.0,0.0,Low,Demonstration,37950
Seat Ateca,Off-Road/Pick-up,110.0,Manual,5.0,Benzin,48823.0,5.0,Low,Used,23850
Seat Arona,Off-Road/Pick-up,81.0,Manual,5.0,Benzin,1000.0,0.0,Low,Used,23990
Seat Arona,Off-Road/Pick-up,81.0,Manual,5.0,Benzin,500.0,0.0,Low,Demonstration,22250
Seat Arona,Off-Road/Pick-up,70.0,Automatic,5.0,Diesel,32887.0,3.0,Low,Used,19900
Seat Ateca,Off-Road/Pick-up,110.0,Automatic,5.0,Diesel,70925.0,2.0,Medium,Used,29950
Seat Ateca,Off-Road/Pick-up,110.0,Manual,5.0,Benzin,37500.0,3.0,Low,Used,24740
Seat Arona,Off-Road/Pick-up,110.0,Manual,5.0,Benzin,15914.0,2.0,Low,Used,23240
Seat Ateca,Off-Road/Pick-up,140.0,Automatic,5.0,Benzin,18229.0,3.0,Medium,Used,31330
Seat Tarraco,Off-Road/Pick-up,110.0,Manual,5.0,Diesel,39100.0,3.0,Medium,Used,28490
Seat Arona,Off-Road/Pick-up,110.0,Manual,5.0,Benzin,30290.0,2.0,Low,Used,22950
Seat Ateca,Off-Road/Pick-up,140.0,Automatic,5.0,Benzin,19700.0,3.0,Medium,Used,31990
Seat Arona,Off-Road/Pick-up,66.0,Manual,5.0,Diesel,3939.0,2.0,Low,Used,17790
Seat Ateca,Off-Road/Pick-up,110.0,Manual,5.0,Benzin,92933.0,5.0,Low,Used,20890
Seat Arona,Off-Road/Pick-up,110.0,Manual,5.0,Benzin,22950.0,2.0,Low,Used,23850
Seat Ateca,Off-Road/Pick-up,110.0,Automatic,5.0,Benzin,29996.0,4.0,Low,Used,25940
Seat Arona,Off-Road/Pick-up,110.0,Manual,5.0,Benzin,42501.0,4.0,Low,Used,18390
Seat Tarraco,Off-Road/Pick-up,110.0,Manual,5.0,Benzin,30436.0,3.0,Low,Used,28990
Seat Ateca,Off-Road/Pick-up,110.0,Manual,5.0,Diesel,28136.0,2.0,Medium,Demonstration,27670
Seat Arona,Off-Road/Pick-up,110.0,Manual,5.0,Benzin,28828.0,2.0,Low,Used,23880
Seat Ateca,Off-Road/Pick-up,110.0,Manual,5.0,Benzin,80157.0,5.0,Low,Used,17150
Seat Arona,Off-Road/Pick-up,70.0,Manual,5.0,Benzin,27741.0,2.0,Low,Used,15890
Seat Tarraco,Off-Road/Pick-up,140.0,Automatic,5.0,Diesel,88528.0,2.0,Medium,Used,33950
Seat Tarraco,Off-Road/Pick-up,110.0,Manual,5.0,Benzin,27730.0,3.0,Low,Used,26990
Seat Ateca,Off-Road/Pick-up,140.0,Automatic,5.0,Benzin,80802.0,3.0,Medium,Used,30900
Seat Tarraco,Off-Road/Pick-up,110.0,Automatic,5.0,Diesel,49716.0,3.0,Medium,Used,31470
Seat Ateca,Off-Road/Pick-up,110.0,Automatic,5.0,Benzin,27174.0,3.0,Low,Used,28449
Seat Ateca,Off-Road/Pick-up,140.0,Automatic,5.0,Benzin,47500.0,3.0,Medium,Used,27440
Seat Ateca,Off-Road/Pick-up,110.0,Manual,5.0,Diesel,15000.0,3.0,Medium,Used,26950
Seat Ateca,Off-Road/Pick-up,110.0,Automatic,5.0,Benzin,49000.0,3.0,Low,Used,25380
Seat Ateca,Off-Road/Pick-up,110.0,Automatic,5.0,Benzin,6.0,0.0,Low,Pre-registered,32990
Seat Ateca,Off-Road/Pick-up,110.0,Automatic,5.0,Diesel,31926.0,2.0,Medium,Used,29465
Seat Ateca,Off-Road/Pick-up,110.0,Automatic,5.0,Benzin,19900.0,1.0,Low,Used,28990
Seat Arona,Off-Road/Pick-up,81.0,Manual,5.0,Benzin,4000.0,0.0,Low,Demonstration,21980
Seat Arona,Off-Road/Pick-up,81.0,Automatic,5.0,Benzin,6535.0,1.0,Low,Used,23990
Seat Ateca,Off-Road/Pick-up,110.0,Manual,5.0,Diesel,8886.0,0.0,Medium,Employee's car,29980
Seat Ateca,Off-Road/Pick-up,110.0,Manual,5.0,Diesel,61136.0,3.0,Medium,Used,24790
Seat Ateca,Off-Road/Pick-up,110.0,Manual,5.0,Diesel,17631.0,1.0,Medium,Used,29400
Seat Arona,Off-Road/Pick-up,81.0,Automatic,5.0,Benzin,8700.0,1.0,Low,Used,21680
Seat Ateca,Off-Road/Pick-up,110.0,Automatic,5.0,Diesel,58600.0,2.0,Medium,Used,29990
Seat Ateca,Off-Road/Pick-up,110.0,Manual,5.0,Diesel,67230.0,6.0,Medium,Used,22900
Seat Tarraco,Off-Road/Pick-up,110.0,Automatic,5.0,Diesel,49800.0,3.0,Medium,Used,32470
Seat Tarraco,Off-Road/Pick-up,140.0,Automatic,5.0,Diesel,48410.0,3.0,Medium,Used,34875
Seat Ateca,Off-Road/Pick-up,85.0,Manual,5.0,Benzin,18746.0,6.0,Low,Used,20990
Seat Ateca,Off-Road/Pick-up,110.0,Manual,5.0,Benzin,79875.0,6.0,Low,Used,19900
Seat Ateca,Off-Road/Pick-up,85.0,Manual,5.0,Diesel,58845.0,3.0,Low,Used,20590
Seat Ateca,Off-Road/Pick-up,85.0,Manual,5.0,Benzin,30834.0,4.0,Low,Used,20890
Seat Ateca,Off-Road/Pick-up,110.0,Manual,5.0,Diesel,39030.0,2.0,Low,Used,25970
Seat Arona,Off-Road/Pick-up,81.0,Automatic,5.0,Benzin,9000.0,1.0,Low,Used,21490
Seat Tarraco,Off-Road/Pick-up,147.0,Automatic,5.0,Diesel,21623.0,1.0,Medium,Used,41980
Seat Tarraco,Off-Road/Pick-up,140.0,Automatic,5.0,Diesel,29700.0,3.0,Medium,Used,36890
Seat Tarraco,Off-Road/Pick-up,110.0,Manual,5.0,Diesel,16395.0,3.0,Medium,Used,29990
Seat Ateca,Off-Road/Pick-up,140.0,Automatic,5.0,Diesel,69755.0,4.0,Medium,Used,24580
Seat Ateca,Off-Road/Pick-up,140.0,Automatic,5.0,Diesel,51026.0,4.0,Medium,Used,29880
Seat Ateca,Off-Road/Pick-up,110.0,Automatic,5.0,Diesel,47032.0,1.0,Medium,Used,34825
Seat Tarraco,Off-Road/Pick-up,110.0,Automatic,5.0,Diesel,46924.0,3.0,Medium,Used,33440
Seat Arona,Off-Road/Pick-up,66.0,Manual,5.0,LPG/CNG,52024.0,2.0,Low,Used,14990
Seat Tarraco,Off-Road/Pick-up,147.0,Automatic,5.0,Diesel,300.0,0.0,Medium,Pre-registered,51990
Seat Arona,Off-Road/Pick-up,81.0,Automatic,5.0,Benzin,5428.0,1.0,Low,Used,23990
Seat Tarraco,Off-Road/Pick-up,140.0,Automatic,5.0,Diesel,39650.0,2.0,Medium,Used,38330
Seat Ateca,Off-Road/Pick-up,110.0,Automatic,5.0,Benzin,6.0,0.0,Low,Pre-registered,33490
Seat Arona,Off-Road/Pick-up,85.0,Manual,5.0,Benzin,16500.0,3.0,Low,Used,19770
Seat Tarraco,Off-Road/Pick-up,110.0,Automatic,5.0,Benzin,4955.0,0.0,Low,Demonstration,38950
Seat Ateca,Off-Road/Pick-up,140.0,Automatic,5.0,Diesel,65607.0,4.0,Medium,Used,24960
Seat Ateca,Off-Road/Pick-up,110.0,Manual,5.0,Benzin,9623.0,1.0,Low,Used,30990
Seat Tarraco,Off-Road/Pick-up,110.0,Manual,5.0,Benzin,64392.0,3.0,Low,Used,28940
Seat Ateca,Off-Road/Pick-up,110.0,Automatic,5.0,Diesel,44517.0,3.0,Medium,Used,27680
Seat Ateca,Off-Road/Pick-up,110.0,Automatic,5.0,Benzin,31649.0,2.0,Low,Used,26999
Seat Arona,Off-Road/Pick-up,85.0,Automatic,5.0,Benzin,15927.0,3.0,Low,Used,19220
Seat Altea,Off-Road/Pick-up,103.0,Manual,5.0,Diesel,155018.0,12.0,Medium,Used,7900
Seat Ateca,Off-Road/Pick-up,110.0,Automatic,5.0,Benzin,26518.0,2.0,Low,Demonstration,30450
Seat Ateca,Off-Road/Pick-up,110.0,Manual,5.0,Benzin,62641.0,4.0,Low,Used,19950
Seat Ateca,Off-Road/Pick-up,110.0,Automatic,5.0,Diesel,16600.0,1.0,Medium,Used,34890
Seat Arona,Off-Road/Pick-up,110.0,Automatic,5.0,Benzin,10.0,0.0,Low,Pre-registered,27790
Seat Ateca,Off-Road/Pick-up,140.0,Automatic,5.0,Diesel,44511.0,5.0,Medium,Used,27990
Seat Tarraco,Off-Road/Pick-up,110.0,Automatic,5.0,Diesel,5935.0,1.0,Medium,Employee's car,35980
Seat Ateca,Off-Road/Pick-up,110.0,Automatic,5.0,Benzin,5.0,0.0,Low,Pre-registered,32890
Seat Arona,Off-Road/Pick-up,81.0,Automatic,5.0,Benzin,9000.0,1.0,Low,Employee's car,21890
Seat Arona,Off-Road/Pick-up,85.0,Manual,5.0,Benzin,36328.0,4.0,Low,Used,16440
Seat Ateca,Off-Road/Pick-up,110.0,Automatic,5.0,Benzin,9001.0,1.0,Low,Used,32590
Seat Tarraco,Off-Road/Pick-up,140.0,Automatic,5.0,Benzin,7777.0,0.0,Medium,Demonstration,44790
Seat Ateca,Off-Road/Pick-up,85.0,Manual,5.0,Benzin,84122.0,5.0,Low,Used,14999
Seat Ateca,Off-Road/Pick-up,110.0,Automatic,5.0,Benzin,20.0,0.0,Low,Used,33650
Seat Tarraco,Off-Road/Pick-up,110.0,Automatic,5.0,Diesel,27050.0,2.0,Medium,Used,33790
Seat Arona,Off-Road/Pick-up,66.0,Manual,5.0,LPG/CNG,5311.0,1.0,Low,Employee's car,17990
Seat Arona,Off-Road/Pick-up,110.0,Manual,5.0,Benzin,56478.0,4.0,Low,Used,18990
Seat Arona,Off-Road/Pick-up,70.0,Manual,5.0,Benzin,15234.0,2.0,Low,Used,15990
Seat Ateca,Off-Road/Pick-up,110.0,Manual,5.0,Benzin,36703.0,4.0,Low,Used,24530
Seat Arona,Off-Road/Pick-up,70.0,Manual,5.0,Benzin,17000.0,4.0,Low,Used,14450
Seat Tarraco,Off-Road/Pick-up,140.0,Automatic,5.0,Diesel,38729.0,2.0,Medium,Used,38990
Seat Arona,Off-Road/Pick-up,110.0,Manual,5.0,Benzin,85675.0,3.0,Low,Used,20450
Seat Arona,Off-Road/Pick-up,85.0,Automatic,5.0,Benzin,31200.0,4.0,Low,Used,17990
Seat Tarraco,Off-Road/Pick-up,110.0,Automatic,5.0,Benzin,7989.0,1.0,Medium,Employee's car,36480
Seat Arona,Off-Road/Pick-up,81.0,Automatic,5.0,Benzin,7.0,0.0,Low,Pre-registered,25990
Seat Tarraco,Off-Road/Pick-up,147.0,Automatic,5.0,Diesel,50.0,0.0,Medium,Pre-registered,49850
Seat Ateca,Off-Road/Pick-up,110.0,Automatic,5.0,Benzin,6.0,0.0,Low,Used,36045
Seat Arona,Off-Road/Pick-up,85.0,Manual,5.0,Benzin,16200.0,4.0,Low,Used,17450
Seat Arona,Off-Road/Pick-up,70.0,Manual,5.0,Benzin,65100.0,2.0,Low,Used,15730
Seat Tarraco,Off-Road/Pick-up,110.0,Automatic,5.0,Diesel,33633.0,3.0,Medium,Used,31980
Seat Arona,Off-Road/Pick-up,70.0,Manual,5.0,Benzin,41654.0,3.0,Low,Used,14690
Seat Ateca,Off-Road/Pick-up,110.0,Automatic,5.0,Benzin,99.0,0.0,Low,Pre-registered,37890
Seat Tarraco,Off-Road/Pick-up,140.0,Automatic,5.0,Diesel,23770.0,3.0,Medium,Used,34990
Seat Arona,Off-Road/Pick-up,66.0,Manual,5.0,Benzin,16248.0,1.0,Low,Used,15400
Seat Ateca,Off-Road/Pick-up,110.0,Automatic,5.0,Diesel,81837.0,2.0,Medium,Used,24390
Seat Tarraco,Off-Road/Pick-up,110.0,Automatic,5.0,Diesel,48277.0,2.0,Medium,Used,33950
Seat Ateca,Off-Road/Pick-up,140.0,Automatic,5.0,Benzin,10.0,0.0,Medium,Pre-registered,41995
Seat Ateca,Off-Road/Pick-up,110.0,Manual,5.0,Benzin,49985.0,5.0,Low,Used,21900
Seat Ateca,Off-Road/Pick-up,110.0,Automatic,5.0,Benzin,18412.0,0.0,Low,Demonstration,36950
Seat Arona,Off-Road/Pick-up,85.0,Automatic,5.0,Benzin,42221.0,4.0,Low,Used,19300
Seat Arona,Off-Road/Pick-up,70.0,Manual,5.0,Benzin,64300.0,2.0,Low,Used,15710
Seat Ateca,Off-Road/Pick-up,110.0,Automatic,5.0,Diesel,3964.0,1.0,Medium,Used,33980
Seat Arona,Off-Road/Pick-up,81.0,Automatic,5.0,Benzin,3500.0,0.0,Low,Pre-registered,22700
Seat Ateca,Off-Road/Pick-up,110.0,Manual,5.0,Benzin,39800.0,4.0,Low,Used,20140
Seat Ateca,Off-Road/Pick-up,140.0,Automatic,5.0,Diesel,37200.0,2.0,Medium,Used,31310
Seat Ateca,Off-Road/Pick-up,110.0,Automatic,5.0,Benzin,14980.0,0.0,Low,Demonstration,36950
Seat Tarraco,Off-Road/Pick-up,140.0,Automatic,5.0,Diesel,10930.0,2.0,Medium,Used,35680
Seat Arona,Off-Road/Pick-up,70.0,Manual,5.0,Diesel,26114.0,3.0,Low,Used,16900
Seat Ateca,Off-Road/Pick-up,110.0,Automatic,5.0,Benzin,32304.0,1.0,Low,Used,24400
Seat Arona,Off-Road/Pick-up,70.0,Automatic,5.0,Diesel,19726.0,2.0,Low,Used,21900
Seat Ateca,Off-Road/Pick-up,110.0,Automatic,5.0,Benzin,19940.0,1.0,Low,Demonstration,33450
Seat Ateca,Off-Road/Pick-up,110.0,Automatic,5.0,Benzin,38132.0,3.0,Low,Used,24990
Seat Ateca,Off-Road/Pick-up,110.0,Automatic,5.0,Benzin,6956.0,1.0,Low,Used,26900
Seat Ateca,Off-Road/Pick-up,85.0,Manual,5.0,Diesel,156493.0,3.0,Low,Used,15790
Seat Tarraco,Off-Road/Pick-up,147.0,Automatic,5.0,Diesel,100.0,0.0,Medium,Used,46990
Seat Arona,Off-Road/Pick-up,81.0,Automatic,5.0,Benzin,23800.0,1.0,Low,Used,21480
Seat Ateca,Off-Road/Pick-up,110.0,Automatic,5.0,Diesel,13616.0,2.0,Medium,Used,28990
Seat Arona,Off-Road/Pick-up,81.0,Automatic,5.0,Benzin,990.0,0.0,Low,Pre-registered,28690
Seat Ateca,Off-Road/Pick-up,110.0,Manual,5.0,Benzin,77316.0,6.0,Low,Used,21450
Seat Arona,Off-Road/Pick-up,66.0,Manual,5.0,LPG/CNG,15287.0,2.0,Low,Used,16990
Seat Ateca,Off-Road/Pick-up,85.0,Manual,5.0,Benzin,32709.0,3.0,Low,Used,21990
Seat Ateca,Off-Road/Pick-up,110.0,Automatic,5.0,Diesel,28779.0,2.0,Medium,Used,28930
Seat Ateca,Off-Road/Pick-up,110.0,Automatic,5.0,Diesel,54784.0,3.0,Medium,Used,28900
Seat Arona,Off-Road/Pick-up,85.0,Automatic,5.0,Benzin,15624.0,3.0,Low,Used,20330
Seat Tarraco,Off-Road/Pick-up,110.0,Automatic,5.0,Benzin,6010.0,1.0,Low,Used,37890
Seat Ateca,Off-Road/Pick-up,110.0,Automatic,5.0,Benzin,47399.0,4.0,Low,Used,25390
Seat Arona,Off-Road/Pick-up,110.0,Automatic,5.0,Benzin,1176.0,0.0,Low,Used,28990
Seat Arona,Off-Road/Pick-up,70.0,Manual,5.0,Benzin,32343.0,4.0,Low,Used,15980
Seat Arona,Off-Road/Pick-up,81.0,Manual,5.0,Benzin,7500.0,0.0,Low,Demonstration,25510
Seat Ateca,Off-Road/Pick-up,110.0,Automatic,5.0,Benzin,10000.0,0.0,Low,Demonstration,38190
Seat Ateca,Off-Road/Pick-up,110.0,Automatic,5.0,Benzin,25442.0,0.0,Low,Employee's car,29980
Seat Ateca,Off-Road/Pick-up,140.0,Automatic,5.0,Diesel,55388.0,5.0,Medium,Used,27990
Seat Ateca,Off-Road/Pick-up,140.0,Automatic,5.0,Benzin,20.0,0.0,Medium,Pre-registered,40470
Seat Ateca,Off-Road/Pick-up,110.0,Manual,5.0,Benzin,66149.0,6.0,Low,Used,20450
Seat Arona,Off-Road/Pick-up,66.0,Manual,5.0,LPG/CNG,2734.0,1.0,Low,Pre-registered,17600
Seat Arona,Off-Road/Pick-up,85.0,Manual,5.0,Benzin,49850.0,3.0,Low,Used,16990
Seat Ateca,Off-Road/Pick-up,110.0,Automatic,5.0,Diesel,25710.0,2.0,Medium,Used,30990
Seat Arona,Off-Road/Pick-up,85.0,Manual,5.0,Benzin,60000.0,3.0,Low,Used,14700
Seat Arona,Off-Road/Pick-up,85.0,Automatic,5.0,Benzin,45546.0,2.0,Low,Used,22780
Seat Arona,Off-Road/Pick-up,70.0,Manual,5.0,Benzin,6.0,0.0,Low,Pre-registered,20990
Seat Arona,Off-Road/Pick-up,70.0,Manual,5.0,Diesel,28747.0,3.0,Low,Used,17900
Seat Arona,Off-Road/Pick-up,81.0,Automatic,5.0,Benzin,10.0,0.0,Low,Pre-registered,22899
Seat Tarraco,Off-Road/Pick-up,140.0,Automatic,5.0,Diesel,32795.0,2.0,Medium,Used,38980
Seat Ateca,Off-Road/Pick-up,140.0,Automatic,5.0,Benzin,6490.0,0.0,Medium,Demonstration,38990
Seat Tarraco,Off-Road/Pick-up,140.0,Automatic,5.0,Benzin,16338.0,2.0,Medium,Used,36950
Seat Arona,Off-Road/Pick-up,81.0,Manual,5.0,Benzin,10.0,0.0,Low,Pre-registered,24995
Seat Arona,Off-Road/Pick-up,66.0,Manual,5.0,Benzin,7052.0,2.0,Low,Used,13989
Seat Ateca,Off-Road/Pick-up,85.0,Manual,5.0,Benzin,50417.0,3.0,Low,Used,18690
Seat Arona,Off-Road/Pick-up,81.0,Automatic,5.0,Benzin,10.0,0.0,Low,Pre-registered,24599
Seat Ateca,Off-Road/Pick-up,110.0,Automatic,5.0,Benzin,10.0,0.0,Low,Used,33650
Seat Tarraco,Off-Road/Pick-up,140.0,Automatic,5.0,Diesel,34320.0,3.0,Medium,Used,35950
Seat Arona,Off-Road/Pick-up,85.0,Automatic,5.0,Benzin,8200.0,2.0,Low,Used,22490
Seat Ateca,Off-Road/Pick-up,110.0,Automatic,5.0,Benzin,17900.0,1.0,Low,Employee's car,30990
Seat Ateca,Off-Road/Pick-up,140.0,Automatic,5.0,Diesel,54174.0,4.0,Medium,Used,29990
Seat Arona,Off-Road/Pick-up,70.0,Manual,5.0,Benzin,119900.0,5.0,Low,Used,12590
Seat Ateca,Off-Road/Pick-up,110.0,Automatic,5.0,Benzin,18490.0,1.0,Low,Demonstration,32981
Seat Ateca,Off-Road/Pick-up,110.0,Automatic,5.0,Benzin,26718.0,3.0,Low,Used,27490
Seat Arona,Off-Road/Pick-up,81.0,Manual,5.0,Benzin,36981.0,1.0,Low,Used,16450
Seat Arona,Off-Road/Pick-up,81.0,Automatic,5.0,Benzin,9990.0,1.0,Low,Used,22799
Seat Ateca,Off-Road/Pick-up,81.0,Manual,5.0,Benzin,23475.0,1.0,Low,Used,22970
Seat Tarraco,Off-Road/Pick-up,147.0,Automatic,5.0,Diesel,7658.0,0.0,Medium,Employee's car,42990
Seat Arona,Off-Road/Pick-up,66.0,Manual,5.0,LPG/CNG,25126.0,2.0,Low,Used,14890
Seat Ateca,Off-Road/Pick-up,110.0,Manual,5.0,Diesel,9.0,0.0,Medium,Pre-registered,31890
Seat Ateca,Off-Road/Pick-up,110.0,Automatic,5.0,Benzin,20.0,0.0,Low,Pre-registered,33290
Seat Tarraco,Off-Road/Pick-up,140.0,Automatic,5.0,Benzin,26786.0,3.0,Medium,Used,37990
Seat Ateca,Off-Road/Pick-up,110.0,Manual,5.0,Diesel,31856.0,6.0,Medium,Used,21754
Seat Arona,Off-Road/Pick-up,81.0,Manual,5.0,Benzin,10.0,0.0,Low,Employee's car,23490
Seat Ateca,Off-Road/Pick-up,110.0,Automatic,5.0,Benzin,800.0,0.0,Low,Pre-registered,37680
Seat Arona,Off-Road/Pick-up,70.0,Manual,5.0,Benzin,112000.0,4.0,Low,Used,13950
Seat Ateca,Off-Road/Pick-up,140.0,Automatic,5.0,Benzin,500.0,1.0,Medium,Pre-registered,44990
Seat Arona,Off-Road/Pick-up,81.0,Manual,5.0,Benzin,10.0,0.0,Low,Pre-registered,24790
Seat Arona,Off-Road/Pick-up,85.0,Automatic,5.0,Benzin,32511.0,4.0,Low,Used,19220
Seat Ateca,Off-Road/Pick-up,110.0,Automatic,5.0,Benzin,70000.0,5.0,Low,Used,22350
Seat Ateca,Off-Road/Pick-up,110.0,Automatic,5.0,Benzin,450.0,0.0,Low,Pre-registered,34490
Seat Ateca,Off-Road/Pick-up,140.0,Automatic,5.0,Benzin,10.0,0.0,Medium,Pre-registered,43675
Seat Arona,Off-Road/Pick-up,85.0,Automatic,5.0,Benzin,10443.0,2.0,Low,Used,22450
Seat Arona,Off-Road/Pick-up,81.0,Automatic,5.0,Benzin,10.0,0.0,Low,Pre-registered,25495
Seat Arona,Off-Road/Pick-up,70.0,Manual,5.0,Benzin,70950.0,4.0,Low,Used,14250
Seat Ateca,Off-Road/Pick-up,110.0,Manual,5.0,Diesel,4200.0,0.0,Medium,Pre-registered,29200
Seat Arona,Off-Road/Pick-up,66.0,Manual,5.0,LPG/CNG,52000.0,2.0,Low,Used,13990
Seat Ateca,Off-Road/Pick-up,110.0,Automatic,5.0,Benzin,20600.0,2.0,Low,Used,29830
Seat Arona,Off-Road/Pick-up,81.0,Manual,5.0,Benzin,20.0,0.0,Low,Pre-registered,21490
Seat Tarraco,Off-Road/Pick-up,110.0,Manual,5.0,Benzin,11000.0,3.0,Low,Used,29437
Seat Arona,Off-Road/Pick-up,85.0,Automatic,5.0,Benzin,31460.0,3.0,Low,Used,20440
Seat Arona,Off-Road/Pick-up,70.0,Manual,5.0,Benzin,48826.0,4.0,Low,Used,13220
Seat Ateca,Off-Road/Pick-up,110.0,Automatic,5.0,Benzin,9700.0,2.0,Low,Used,29950
Seat Arona,Off-Road/Pick-up,81.0,Automatic,5.0,Benzin,10.0,0.0,Low,Pre-registered,27980
Seat Arona,Off-Road/Pick-up,70.0,Automatic,5.0,Diesel,42847.0,3.0,Low,Used,19480
Seat Arona,Off-Road/Pick-up,110.0,Manual,5.0,Benzin,29987.0,4.0,Low,Used,22900
Seat Ateca,Off-Road/Pick-up,110.0,Automatic,5.0,Benzin,6.0,0.0,Low,Pre-registered,33490
Seat Arona,Off-Road/Pick-up,81.0,Automatic,5.0,Benzin,5.0,0.0,Low,Pre-registered,25990
Seat Arona,Off-Road/Pick-up,70.0,Manual,5.0,Benzin,39000.0,4.0,Low,Used,15985
Seat Ateca,Off-Road/Pick-up,110.0,Automatic,5.0,Benzin,10.0,0.0,Low,Pre-registered,36290
Seat Arona,Off-Road/Pick-up,66.0,Manual,5.0,LPG/CNG,12242.0,0.0,Low,Used,20890
Seat Arona,Off-Road/Pick-up,70.0,Manual,5.0,Benzin,12170.0,1.0,Low,Employee's car,19480
Seat Arona,Off-Road/Pick-up,85.0,Automatic,5.0,Benzin,12409.0,2.0,Low,Used,20440
Seat Ateca,Off-Road/Pick-up,140.0,Automatic,5.0,Benzin,10.0,0.0,Medium,Used,38930
Seat Arona,Off-Road/Pick-up,85.0,Manual,5.0,Benzin,29748.0,5.0,Low,Used,17980
Seat Arona,Off-Road/Pick-up,85.0,Automatic,5.0,Benzin,29900.0,2.0,Low,Used,20550
Seat Tarraco,Off-Road/Pick-up,147.0,Automatic,5.0,Diesel,10500.0,0.0,Medium,Employee's car,47844
Seat Arona,Off-Road/Pick-up,110.0,Automatic,5.0,Benzin,5.0,0.0,Low,Demonstration,29900
Seat Arona,Off-Road/Pick-up,81.0,Automatic,5.0,Benzin,10.0,0.0,Low,Used,24790
Seat Arona,Off-Road/Pick-up,85.0,Automatic,5.0,Benzin,34892.0,3.0,Low,Used,21900
Seat Arona,Off-Road/Pick-up,70.0,Automatic,5.0,Diesel,38764.0,2.0,Low,Used,18990
Seat Ateca,Off-Road/Pick-up,110.0,Automatic,5.0,Benzin,11720.0,0.0,Low,Used,34980
Seat Ateca,Off-Road/Pick-up,85.0,Manual,5.0,Diesel,71000.0,4.0,Low,Used,19500
Seat Arona,Off-Road/Pick-up,70.0,Manual,5.0,Benzin,10.0,0.0,Low,Pre-registered,23995
Seat Arona,Off-Road/Pick-up,70.0,Automatic,5.0,Diesel,18157.0,2.0,Low,Used,19970
Seat Arona,Off-Road/Pick-up,70.0,Manual,5.0,Benzin,56500.0,3.0,Low,Used,15830
Seat Ateca,Off-Road/Pick-up,85.0,Automatic,5.0,Diesel,63730.0,4.0,Low,Used,22475
Seat Ateca,Off-Road/Pick-up,85.0,Automatic,5.0,Diesel,34710.0,3.0,Low,Used,23675
